card_id,card_type,title,short_description,full_description,topics,skills_required,skills_gained,news_category,format,language,location,published_at,updated_at,freshness_timestamp,source_name,source_type,author_name,estimated_read_time_minutes,quality_score,popularity_score,editorial_priority,source_authority,topic_urgency,actionability_relevance,recency_score,breaking_score,novelty_score,integrity_score,status,embedding_vector
news_0161,news,Cybersecurity moves that create student openings,"Campus Pulse covers cybersecurity, policy, startups for students who want personally relevant, current news.","Cybersecurity moves that create student openings focuses on cybersecurity, policy, startups and explains why the update matters now. It is written for students who bring python, sql and can deepen design_thinking, public_speaking while staying current on fast-moving developments.",cybersecurity|policy|startups,python|sql,design_thinking|public_speaking,student_opportunity,live_blog,es,Global,2026-03-21T03:08:05.677756,2026-03-21T14:40:45.850604,2026-03-21T14:40:45.850604,Campus Pulse,student_media,Cybersecurity Desk,5,0.7019,0.6267,0.7008,0.76,0.7449,0.9511,0.433,0.1966,0.5948,0.689,hidden,"[0.0795,0.4282,-0.237,0.007,-0.5926,-0.1362,0.2114,-0.1143,0.1831,0.4688,0.2206,0.1568]"
news_0162,news,Fintech alert reshapes student roadmap,"Startup Signal covers fintech, science for students who want personally relevant, current news.","Fintech alert reshapes student roadmap focuses on fintech, science and explains why the update matters now. It is written for students who bring data_literacy and can deepen analytics, python while staying current on fast-moving developments.",fintech|science,data_literacy,analytics|python,breaking,explainer,es,LATAM,2026-03-21T19:40:59.629849,2026-03-22T07:37:29.180652,2026-03-22T07:37:29.180652,Startup Signal,industry_media,Fintech Desk,9,0.8863,0.8491,0.7176,0.88,0.5552,0.6762,0.7679,1.0,0.6008,0.7699,active,"[-0.5032,-0.0921,0.1891,-0.0306,-0.384,-0.0432,-0.6557,-0.1379,-0.17,0.0751,-0.1789,0.1918]"
news_0163,news,What changed in Science in the last 24 hours,"Security Brief covers science for students who want personally relevant, current news.","What changed in Science in the last 24 hours focuses on science and explains why the update matters now. It is written for students who bring data_literacy and can deepen analytics, git while staying current on fast-moving developments.",science,data_literacy,analytics|git,breaking,briefing,ru,EU,2026-03-21T19:14:28.910768,2026-03-21T22:58:24.983292,2026-03-21T22:58:24.983292,Security Brief,specialist_media,Science Desk,14,0.7555,0.534,0.7421,0.94,0.5208,0.5768,0.6446,1.0,0.7222,0.8934,active,"[-0.23,0.0881,0.1006,-0.0564,-0.2754,-0.0555,-0.604,-0.2213,-0.262,0.1572,-0.0979,0.5748]"
news_0164,news,Data product release with immediate implications,"Security Brief covers data, design, policy for students who want personally relevant, current news.","Data product release with immediate implications focuses on data, design, policy and explains why the update matters now. It is written for students who bring figma and can deepen design_thinking while staying current on fast-moving developments.",data|design|policy,figma,design_thinking,product_launch,newsletter,es,US,2026-03-21T06:42:29.256714,2026-03-21T16:41:59.240142,2026-03-21T16:41:59.240142,Security Brief,specialist_media,Data Desk,7,0.8744,0.714,0.6665,0.94,0.5746,0.8898,0.4878,0.2076,0.8734,0.8195,active,"[0.501,0.1037,-0.1149,0.2559,0.2592,-0.4143,0.4915,0.2975,0.0997,-0.1328,-0.0388,0.2479]"
news_0165,news,New Cybersecurity launch worth your attention,"Builder Weekly covers cybersecurity, fintech, robotics for students who want personally relevant, current news.","New Cybersecurity launch worth your attention focuses on cybersecurity, fintech, robotics and explains why the update matters now. It is written for students who bring machine_learning, python and can deepen git while staying current on fast-moving developments.",cybersecurity|fintech|robotics,machine_learning|python,git,product_launch,analysis,en,LATAM,2026-03-17T18:17:23.793936,2026-03-18T01:51:21.964022,2026-03-18T01:51:21.964022,Builder Weekly,company_blog,Cybersecurity Desk,6,0.7997,0.3764,0.8041,0.82,0.4202,0.8816,0.0285,0.1157,0.8443,0.7352,hidden,"[-0.088,0.1805,0.1633,0.0884,-0.4906,-0.1282,-0.7129,-0.2429,-0.0028,0.2954,-0.1149,-0.0174]"
news_0166,news,What the latest Policy study means right now,"Lab Chronicle covers policy, robotics for students who want personally relevant, current news.","What the latest Policy study means right now focuses on policy, robotics and explains why the update matters now. It is written for students who bring data_literacy, public_speaking and can deepen javascript while staying current on fast-moving developments.",policy|robotics,data_literacy|public_speaking,javascript,research_digest,live_blog,en,Global,2026-03-22T00:14:07.844432,2026-03-22T08:02:33.348536,2026-03-22T08:02:33.348536,Lab Chronicle,research_lab,Policy Desk,10,0.886,0.6615,0.7103,0.97,0.7591,0.6804,0.8603,0.2821,0.618,0.8435,active,"[0.0263,-0.0187,0.0864,-0.2635,-0.5862,-0.4934,0.0592,0.1546,0.171,0.4535,-0.1031,-0.249]"
news_0167,news,Research alert reshapes student roadmap,"Policy Radar covers research for students who want personally relevant, current news.",Research alert reshapes student roadmap focuses on research and explains why the update matters now. It is written for students who bring data_literacy and can deepen react while staying current on fast-moving developments.,research,data_literacy,react,breaking,explainer,ru,MENA,2026-03-21T18:11:05.414926,2026-03-22T03:15:19.455869,2026-03-22T03:15:19.455869,Policy Radar,government_watch,Research Desk,14,0.9028,0.6379,0.6291,0.95,0.5393,0.713,0.7109,1.0,0.7657,0.868,active,"[0.1999,0.4187,0.3918,-0.0139,-0.267,-0.1331,-0.1897,-0.2508,-0.4922,-0.2852,-0.0558,0.3413]"
news_0168,news,What the latest Cybersecurity study means right now,"Lab Chronicle covers cybersecurity, policy, science for students who want personally relevant, current news.","What the latest Cybersecurity study means right now focuses on cybersecurity, policy, science and explains why the update matters now. It is written for students who bring critical_thinking and can deepen machine_learning while staying current on fast-moving developments.",cybersecurity|policy|science,critical_thinking,machine_learning,research_digest,newsletter,ru,LATAM,2026-03-20T20:24:40.022727,2026-03-21T00:10:58.636906,2026-03-21T00:10:58.636906,Lab Chronicle,research_lab,Cybersecurity Desk,14,0.7755,0.3671,0.6117,0.97,0.5962,0.6323,0.2947,0.1689,0.9264,0.8559,active,"[0.2049,-0.1935,-0.1575,0.2931,-0.5343,-0.2727,-0.0342,-0.3981,0.0467,0.3679,-0.209,-0.3303]"
news_0169,news,What changed in Climate in the last 24 hours,"Startup Signal covers climate, policy for students who want personally relevant, current news.","What changed in Climate in the last 24 hours focuses on climate, policy and explains why the update matters now. It is written for students who bring data_literacy, public_speaking and can deepen analytics, python while staying current on fast-moving developments.",climate|policy,data_literacy|public_speaking,analytics|python,breaking,analysis,en,LATAM,2026-03-21T02:35:36.294386,2026-03-21T13:26:03.940849,2026-03-21T13:26:03.940849,Startup Signal,industry_media,Climate Desk,9,0.8989,0.6029,0.6718,0.88,0.7449,0.6202,0.4331,0.9831,0.8015,0.7993,active,"[-0.1188,0.1653,0.2898,-0.0133,-0.7302,0.2475,-0.0942,-0.1887,0.2817,0.0914,0.057,0.3801]"
news_0170,news,New Mobile launch worth your attention,"TechWire covers mobile for students who want personally relevant, current news.","New Mobile launch worth your attention focuses on mobile and explains why the update matters now. It is written for students who bring design_thinking, javascript, react and can deepen machine_learning while staying current on fast-moving developments.",mobile,design_thinking|javascript|react,machine_learning,product_launch,newsletter,ru,US,2026-03-22T03:20:40.484414,2026-03-22T05:25:37.063137,2026-03-22T05:25:37.063137,TechWire,newsroom,Mobile Desk,9,0.7322,0.7261,0.6841,0.93,0.5579,0.9243,0.7774,0.2655,0.8371,0.8795,active,"[0.4254,0.1714,0.0635,-0.0271,0.1322,-0.4238,-0.3437,-0.1818,0.2485,0.3205,-0.5113,0.1036]"
news_0171,news,What the latest Policy study means right now,"Lab Chronicle covers policy, science, startups for students who want personally relevant, current news.","What the latest Policy study means right now focuses on policy, science, startups and explains why the update matters now. It is written for students who bring python and can deepen analytics, critical_thinking while staying current on fast-moving developments.",policy|science|startups,python,analytics|critical_thinking,research_digest,live_blog,ru,US,2026-03-21T16:44:51.406909,2026-03-21T18:22:25.365823,2026-03-21T18:22:25.365823,Lab Chronicle,research_lab,Policy Desk,3,0.9098,0.6678,0.7383,0.97,0.6935,0.5342,0.5424,0.2185,0.7584,0.8619,active,"[-0.2072,0.0949,-0.287,0.4411,-0.593,-0.1013,-0.1603,-0.4573,0.0058,0.2352,0.1244,-0.0594]"
news_0172,news,How the new Policy rule changes the field,"Global Science Desk covers policy for students who want personally relevant, current news.","How the new Policy rule changes the field focuses on policy and explains why the update matters now. It is written for students who bring critical_thinking, public_speaking and can deepen javascript, python while staying current on fast-moving developments.",policy,critical_thinking|public_speaking,javascript|python,policy_watch,briefing,en,Global,2026-03-22T01:41:47.036770,2026-03-22T06:14:58.278962,2026-03-22T06:14:58.278962,Global Science Desk,science_media,Policy Desk,7,0.9272,0.8863,0.7144,0.96,0.9212,0.9094,0.8249,0.6187,0.9422,0.8457,active,"[0.2424,-0.1308,-0.1564,0.0474,-0.4776,-0.0642,0.4847,0.0291,0.2575,0.4493,0.3817,-0.1246]"
news_0173,news,Where Data momentum is moving this week,"Lab Chronicle covers data, science for students who want personally relevant, current news.","Where Data momentum is moving this week focuses on data, science and explains why the update matters now. It is written for students who bring analytics, sql and can deepen design_thinking while staying current on fast-moving developments.",data|science,analytics|sql,design_thinking,market_map,explainer,es,APAC,2026-03-21T17:31:22.192287,2026-03-21T23:48:30.938715,2026-03-21T23:48:30.938715,Lab Chronicle,research_lab,Data Desk,6,0.8861,0.7335,0.4895,0.97,0.5103,0.4655,0.6068,0.2314,0.7481,0.8906,active,"[0.0305,0.0472,-0.1744,0.0149,0.3346,-0.57,-0.2244,-0.0125,0.1478,0.4148,-0.0442,0.5319]"
news_0174,news,Climate demand snapshot for students and builders,"Policy Radar covers climate, web for students who want personally relevant, current news.","Climate demand snapshot for students and builders focuses on climate, web and explains why the update matters now. It is written for students who bring design_thinking and can deepen leadership, machine_learning while staying current on fast-moving developments.",climate|web,design_thinking,leadership|machine_learning,market_map,newsletter,es,US,2026-03-22T02:08:32.348630,2026-03-22T10:03:48.752255,2026-03-22T10:03:48.752255,Policy Radar,government_watch,Climate Desk,4,0.8046,0.7239,0.5865,0.95,0.7582,0.5804,0.858,0.2816,1.0,0.9177,active,"[0.3095,0.2529,-0.0449,0.0594,0.398,-0.2829,-0.3804,-0.1998,0.4951,-0.3343,-0.2025,0.1175]"
news_0175,news,How the new Ai rule changes the field,"Global Science Desk covers ai, data, startups for students who want personally relevant, current news.","How the new Ai rule changes the field focuses on ai, data, startups and explains why the update matters now. It is written for students who bring prompt_engineering and can deepen react while staying current on fast-moving developments.",ai|data|startups,prompt_engineering,react,policy_watch,briefing,en,Global,2026-03-22T02:47:46.162536,2026-03-22T11:13:54.750118,2026-03-22T11:13:54.750118,Global Science Desk,science_media,Ai Desk,5,0.7582,1.0,0.8636,0.96,0.8346,0.7024,0.9015,0.6532,0.9965,0.9262,active,"[0.2421,-0.1212,-0.4462,0.3619,-0.1115,-0.4949,-0.0596,0.3367,0.2953,0.2299,0.1657,0.234]"
news_0176,news,Climate policy shift students should track,"Lab Chronicle covers climate, data for students who want personally relevant, current news.","Climate policy shift students should track focuses on climate, data and explains why the update matters now. It is written for students who bring public_speaking and can deepen data_literacy while staying current on fast-moving developments.",climate|data,public_speaking,data_literacy,policy_watch,newsletter,en,Global,2026-03-21T10:12:05.016690,2026-03-21T19:24:12.946211,2026-03-21T19:24:12.946211,Lab Chronicle,research_lab,Climate Desk,8,0.8245,0.7124,0.8376,0.97,0.6531,0.7445,0.5696,0.5038,0.7973,0.9366,active,"[0.3961,0.0626,0.258,-0.2513,-0.3331,-0.3861,-0.0384,0.1747,0.4385,-0.1383,0.2755,0.3608]"
news_0177,news,Web product release with immediate implications,"Builder Weekly covers web for students who want personally relevant, current news.","Web product release with immediate implications focuses on web and explains why the update matters now. It is written for students who bring design_thinking, javascript and can deepen react while staying current on fast-moving developments.",web,design_thinking|javascript,react,product_launch,analysis,en,Global,2026-03-20T22:41:34.517148,2026-03-21T02:33:36.877614,2026-03-21T02:33:36.877614,Builder Weekly,company_blog,Web Desk,6,0.7931,0.6295,0.5885,0.82,0.4253,0.9134,0.3022,0.1704,0.8932,0.8019,active,"[0.5288,0.0798,-0.056,-0.1886,0.4004,-0.5157,0.1992,-0.1319,0.3316,0.0713,-0.2395,-0.1399]"
news_0178,news,Ai product release with immediate implications,"Lab Chronicle covers ai, research for students who want personally relevant, current news.","Ai product release with immediate implications focuses on ai, research and explains why the update matters now. It is written for students who bring analytics, prompt_engineering and can deepen sql while staying current on fast-moving developments.",ai|research,analytics|prompt_engineering,sql,product_launch,explainer,en,EU,2026-03-21T21:28:20.378267,2026-03-22T07:22:31.780565,2026-03-22T07:22:31.780565,Lab Chronicle,research_lab,Ai Desk,9,0.8667,0.9825,0.8478,0.97,0.7194,0.7922,0.7515,0.2603,0.9452,0.8901,active,"[0.4728,0.1548,-0.0648,-0.2318,-0.0671,-0.508,-0.0232,-0.161,-0.1969,0.4219,0.3287,0.2842]"
